DOID:0001816, 1, angiosarcoma, Term, DOID:1115
DOID:2907, 1, First AND second branchial arch syndrome,  EXACT [SNOMEDCT_2005_07_31:254025006], DOID:225
DOID:2907, 1, First arch syndrome (disorder),  EXACT [SNOMEDCT_2005_07_31:15557005], DOID:225
DOID:2907, 1, HEMIFACIAL MICROSOMIA,  EXACT [], DOID:225
DOID:2907, 1, OAV (oculoauriculovertebral) dysplasia,  EXACT [CSP2005:0725-7823], DOID:225
DOID:2907, 1, Otomandibular dysostosis (disorder),  EXACT [SNOMEDCT_2005_07_31:109393007], DOID:225
DOID:2908, 1, Treacher Collins syndrome, Term, DOID:0050736
DOID:2908, 1, (Mandibulofacial dysostosis) or (Franceschetti syndrome),  EXACT [SNOMEDCT_2005_07_31:205416009], DOID:0050736
DOID:2908, 1, mandibulofacial dysostosis,  EXACT [], DOID:0050736
DOID:2910, 1, septic abortion, Term, 
DOID:2910, 1, abortion with sepsis,  EXACT [SNOMEDCT_2005_07_31:30260009], 
DOID:2910, 1, Septic abortion (disorder),  EXACT [SNOMEDCT_2005_07_31:8272009], 
DOID:2913, 1, acute pancreatitis, Term, DOID:4989
DOID:2913, 1, acute necrotizing pancreatitis,  EXACT [], DOID:4989
DOID:2913, 1, acute necrotizing pancreatitis (disorder),  EXACT [SNOMEDCT_2005_07_31:7881005], DOID:4989
DOID:2913, 1, acute pancreatitis (disorder),  EXACT [SNOMEDCT_2005_07_31:197456007], DOID:4989
DOID:2913, 1, acute pancreatitis (disorder) [Ambiguous],  EXACT [SNOMEDCT_2005_07_31:39726008], DOID:4989
DOID:2913, 1, acute pancreatitis NOS,  EXACT [SNOMEDCT_2005_07_31:197461009], DOID:4989
DOID:2913, 1, acute pancreatitis NOS (disorder),  EXACT [SNOMEDCT_2005_07_31:266476001], DOID:4989
DOID:2913, 1, acute pancreatitis unspecified (disorder),  EXACT [SNOMEDCT_2005_07_31:197457003], DOID:4989
DOID:2913, 1, PANCREATITIS NECROTIZING,  EXACT [MTH:NOCODE], DOID:4989
DOID:2914, 1, immune system disease, Term, DOID:7
DOID:2916, 1, hypersensitivity reaction type IV disease, Term, DOID:0060056
DOID:2916, 1, immunoproliferative disease,  RELATED [], DOID:0060056
DOID:2917, 1, cryoglobulinemia, Term, DOID:2916
DOID:2917, 1, CRYOGLOBULINEMIA,  EXACT [MTH:NOCODE], DOID:2916
DOID:2917, 1, Cryoimmunoglobulinaemia,  EXACT [SNOMEDCT_2005_07_31:30911005], DOID:2916
DOID:2918, 1, paraproteinemia, Term, 
DOID:2918, 1, Paraproteinaemia,  EXACT [SNOMEDCT_2005_07_31:35601003], 
DOID:2918, 1, Paraproteinemia,  EXACT [NCI2004_11_17:C27468], 
DOID:2918, 1, Paraproteinemia,  EXACT [SNOMEDCT_2005_07_31:123061006], 
DOID:2918, 1, paraproteinemia,  EXACT [CSP2005:0449-2705], 
DOID:2918, 1, Paraproteinemia (disorder),  EXACT [SNOMEDCT_2005_07_31:278501001], 
DOID:2918, 1, Paraproteinemia NOS (disorder),  EXACT [SNOMEDCT_2005_07_31:190816000], 
DOID:292, 1, lacrimal system cancer, Term, DOID:2174
DOID:292, 1, lacrimal system neoplasm,  EXACT [], DOID:2174
DOID:292, 1, neoplasm of lacrimal system (disorder),  EXACT [SNOMEDCT_2005_07_31:416510003], DOID:2174
DOID:292, 1, tumor of the lacrimal system,  EXACT [NCI2004_11_17:C5102], DOID:2174
DOID:2920, 1, membranoproliferative glomerulonephritis, Term, DOID:2921
DOID:2920, 1, chronic glomerulonephritis, lobular,  EXACT [MTHICD9_2006:582.2], DOID:2921
DOID:2920, 1, Lobular glomerulonephritis,  EXACT [SNOMEDCT_2005_07_31:80321008], DOID:2921
DOID:2920, 1, Membranoproliferative Glomerulonephritis,  EXACT [NCI2004_11_17:C34644], DOID:2921
DOID:2920, 1, Membranoproliferative glomerulonephritis NOS,  EXACT [MTHICD9_2006:583.2], DOID:2921
DOID:2921, 1, glomerulonephritis, Term, DOID:10952
DOID:2926, 1, Klippel-Trenaunay syndrome, Term, DOID:225
DOID:2926, 1, angioosteohypertrophy syndrome,  EXACT [], DOID:225
DOID:2926, 1, Haemangiectatic hypertrophy,  EXACT [SNOMEDCT_2005_07_31:59078009], DOID:225
DOID:2926, 1, Klippel-Trenaunay-Weber syndrome,  EXACT [], DOID:225
DOID:2929, 1, Newcastle disease, Term, DOID:934
DOID:2929, 1, Newcastle disease (disorder),  EXACT [SNOMEDCT_2005_07_31:258300000], DOID:934
DOID:2929, 1, Newcastle disease [Ambiguous],  EXACT [SNOMEDCT_2005_07_31:89366008], DOID:934
DOID:2929, 1, Newcastle's disease,  EXACT [SNOMEDCT_2005_07_31:267734002], DOID:934
DOID:2929, 1, Newcastle's disease,  EXACT [SNOMEDCT_2005_07_31:155162002], DOID:934
DOID:2929, 1, Pseudo-fowlpest,  EXACT [SNOMEDCT_2005_07_31:231859001], DOID:934
DOID:293, 1, lacrimal gland carcinoma, Term, DOID:294
DOID:293, 1, carcinoma of the lacrimal gland,  EXACT [NCI2004_11_17:C6129], DOID:294
DOID:2930, 1, Avulavirus infectious disease, Term, 
DOID:2934, 1, aleutian mink disease, Term, DOID:934
DOID:2934, 1, Aleutian disease (disorder),  EXACT [SNOMEDCT_2005_07_31:62251004], DOID:934
DOID:2935, 1, Chediak-Higashi syndrome, Term, DOID:0050737
DOID:2935, 1, Chediak - Steinbrinck anomaly,  EXACT [SNOMEDCT_2005_07_31:191356000], DOID:0050737
DOID:2935, 1, CHS,  EXACT [], DOID:0050737
DOID:2936, 1, Parvoviridae infectious disease, Term, 
DOID:2937, 1, Human herpesvirus 8 infectious disease, Term, 
DOID:2938, 1, Epstein-Barr virus infectious disease, Term, 
DOID:2938, 1, EBV Infection,  EXACT [NCI2004_11_17:C38759], 
DOID:2938, 1, Epstein-Barr virus infection (disorder),  EXACT [SNOMEDCT_2005_07_31:402121009], 
DOID:2938, 1, Tumor Virus Infections,  RELATED [], 
DOID:2939, 1, Herpesviridae infectious disease, Term, 
DOID:2939, 1, Herpesviridae disease,  EXACT [CSP2005:3099-9294], 
DOID:2939, 1, Herpesvirus infection (disorder),  EXACT [SNOMEDCT_2005_07_31:23513009], 
DOID:294, 1, lacrimal gland cancer, Term, DOID:292
DOID:294, 1, malignant neoplasm of lacrimal gland,  EXACT [SNOMEDCT_2005_07_31:93853008], DOID:292
DOID:294, 1, malignant tumour of lacrimal gland,  EXACT [SNOMEDCT_2005_07_31:188271007], DOID:292
DOID:294, 1, neoplasm of lacrimal gland (disorder),  EXACT [SNOMEDCT_2005_07_31:127004000], DOID:292
DOID:294, 1, tumor of the lacrimal gland,  EXACT [NCI2004_11_17:C4360], DOID:292
DOID:2942, 1, bronchiolitis, Term, DOID:850
DOID:2943, 1, Poxviridae infectious disease, Term, 
DOID:2943, 1, disease due to unassigned Poxviridae (disorder),  EXACT [SNOMEDCT_2005_07_31:32790009], 
DOID:2943, 1, Poxviridae disease,  EXACT [CSP2005:3100-0734], 
DOID:2945, 1, severe acute respiratory syndrome, Term, DOID:934
DOID:2945, 1, SARS,  EXACT [CSP2005:5004-0074], DOID:934
DOID:2945, 1, SARS-CoV infection,  EXACT [SNOMEDCT_2005_07_31:398447004], DOID:934
DOID:2946, 1, coronavirus infectious disease, Term, 
DOID:2947, 1, Yellow fever virus infectious disease, Term, 
DOID:2948, 1, Coronaviridae infectious disease, Term, 
DOID:2949, 1, Nidovirales infectious disease, Term, 
DOID:295, 1, eye carcinoma, Term, DOID:2174
DOID:295, 1, carcinoma of eye,  RELATED [], DOID:2174
DOID:295, 1, Ocular carcinoma,  EXACT [NCI2004_11_17:C6079], DOID:2174
DOID:2950, 1, Orbivirus infectious disease, Term, 
DOID:2951, 1, motion sickness, Term, DOID:2952
DOID:2951, 1, Motion sickness,  EXACT [ICD9CM_2006:994.6], DOID:2952
DOID:2951, 1, Motion sickness (disorder),  EXACT [SNOMEDCT_2005_07_31:37031009], DOID:2952
DOID:2951, 1, Motion sickness NOS (disorder),  EXACT [SNOMEDCT_2005_07_31:212974006], DOID:2952
DOID:2951, 1, Travel Sickness,  EXACT [NCI2004_11_17:C34824], DOID:2952
DOID:2951, 1, Travel sickness,  EXACT [MTHICD9_2006:994.6], DOID:2952
DOID:2951, 1, Travel sickness,  EXACT [SNOMEDCT_2005_07_31:157749008], DOID:2952
DOID:2951, 1, Travel sickness, unspecified,  EXACT [SNOMEDCT_2005_07_31:212973000], DOID:2952
DOID:2951, 1, Travel sickness, unspecified (disorder),  EXACT [SNOMEDCT_2005_07_31:269278001], DOID:2952
DOID:2952, 1, inner ear disease, Term, DOID:2742
DOID:2952, 1, disease of inner ear (disorder),  EXACT [SNOMEDCT_2005_07_31:194690003], DOID:2742
DOID:2952, 1, disorder of inner ear (disorder),  EXACT [SNOMEDCT_2005_07_31:232297009], DOID:2742
DOID:2952, 1, Inner ear disorder,  EXACT [NCI2004_11_17:C27166], DOID:2742
DOID:2956, 1, intra-abdominal lymphangioma, Term, 
DOID:2957, 1, pulmonary tuberculosis, Term, DOID:399
DOID:2958, 1, environmental illness, Term, 
DOID:2959, 1, hyperimmunoglobulin syndrome, Term, DOID:2115
DOID:296, 1, mixed lacrimal gland cancer, Term, DOID:294
DOID:296, 1, carcinoma ex pleomorphic adenoma of lacrimal gland (disorder),  EXACT [SNOMEDCT_2005_07_31:254989000], DOID:294
DOID:296, 1, carcinoma Ex Pleomorphic adenoma of the lacrimal gland,  EXACT [NCI2004_11_17:C6804], DOID:294
DOID:296, 1, malignant mixed neoplasm of lacrimal gland,  EXACT [NCI2004_11_17:C6090], DOID:294
DOID:2960, 1, photosensitive trichothiodystrophy, Term, DOID:0050736
DOID:2960, 1, IBIDS syndrome,  EXACT [], DOID:0050736
DOID:2960, 1, sulfur-deficient brittle hair syndrome,  EXACT [], DOID:0050736
DOID:2960, 1, Tay syndrome,  EXACT [], DOID:0050736
DOID:2960, 1, trichothiodystrophy,  EXACT [NCI2004_11_17:C4924], DOID:0050736
DOID:2960, 1, trichothiodystrophy with congenital ichthyosis,  EXACT [], DOID:0050736
DOID:2961, 1, DNA repair deficiency, Term, 
DOID:2961, 1, deficiency of DNA repair (finding),  EXACT [SNOMEDCT_2005_07_31:28965003], 
DOID:2961, 1, DNA Repair disorder,  EXACT [NCI2004_11_17:C7757], 
DOID:2962, 1, Cockayne syndrome, Term, DOID:0050737
DOID:2962, 1, Cockayne's syndrome,  RELATED [CSP2005:0977-5812], DOID:0050737
DOID:2964, 1, periarthritis, Term, DOID:2965
DOID:2965, 1, bursitis, Term, DOID:381
DOID:2965, 1, Bursitis (disorder),  EXACT [SNOMEDCT_2005_07_31:84017003], DOID:381
DOID:2965, 1, Bursitis NOS,  EXACT [SNOMEDCT_2005_07_31:202935009], DOID:381
DOID:2965, 1, Bursitis NOS,  EXACT [SNOMEDCT_2005_07_31:156686008], DOID:381
DOID:2965, 1, Bursitis NOS,  EXACT [MTHICD9_2006:727.3], DOID:381
DOID:2965, 1, Bursitis NOS (disorder),  EXACT [SNOMEDCT_2005_07_31:268000007], DOID:381
DOID:297, 1, pleomorphic adenoma carcinoma, Term, DOID:8850
DOID:297, 1, carcinoma ex pleomorphic adenoma (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:17264009], DOID:8850
DOID:297, 1, carcinoma in pleomorphic adenoma,  EXACT [SNOMEDCT_2005_07_31:189811003], DOID:8850
DOID:2972, 1, renal artery obstruction, Term, DOID:2388
DOID:2973, 1, kidney cortex necrosis, Term, DOID:557
DOID:2973, 1, renal cortical necrosis,  EXACT [SNOMEDCT_2005_07_31:45456005], DOID:557
DOID:2973, 1, renal cortical necrosis NOS,  EXACT [MTHICD9_2006:583.6], DOID:557
DOID:2974, 1, multicystic dysplastic kidney, Term, 
DOID:2974, 1, Multicystic dysplastic kidney,  EXACT [SNOMEDCT_2005_07_31:82525005], 
DOID:2974, 1, Multicystic kidney,  EXACT [MTHICD9_2006:753.19], 
DOID:2974, 1, Multicystic kidney (disorder),  EXACT [SNOMEDCT_2005_07_31:204962002], 
DOID:2975, 1, cystic kidney, Term, DOID:557
DOID:2975, 1, cystic kidney disease,  EXACT [SNOMEDCT_2005_07_31:268332003], DOID:557
DOID:2975, 1, KIDNEY CYST,  EXACT [MTH:646], DOID:557
DOID:2975, 1, renal Cyst,  EXACT [NCI2004_11_17:C3970], DOID:557
DOID:2976, 1, glomerular vascular disorder, Term, 
DOID:2977, 1, primary hyperoxaluria, Term, DOID:2978
DOID:2978, 1, carbohydrate metabolic disorder, Term, DOID:655
DOID:2978, 1, disorder of carbohydrate transport and metabolism,  EXACT [], DOID:655
DOID:2978, 1, inborn carbohydrate metabolism disorder,  EXACT [CSP2005:0551-8201], DOID:655
DOID:2978, 1, inborn errors of carbohydrate metabolism,  EXACT [], DOID:655
DOID:298, 1, lacrimal gland adenocarcinoma, Term, DOID:293
DOID:298, 1, adenocarcinoma of lacrimal gland,  RELATED [], DOID:293
DOID:2980, 1, bone marrow tansplantation nephropathy, Term, 
DOID:2981, 1, kidney papillary necrosis, Term, DOID:557
DOID:2981, 1, Necrotising renal papillitis,  EXACT [SNOMEDCT_2005_07_31:197651008], DOID:557
DOID:2981, 1, Necrotizing renal papillitis,  EXACT [MTHICD9_2006:584.7], DOID:557
DOID:2981, 1, Papillary necrosis (disorder),  EXACT [SNOMEDCT_2005_07_31:90241004], DOID:557
DOID:2981, 1, renal PAPILLITIS NECROTIZING,  EXACT [MTH:NOCODE], DOID:557
DOID:2982, 1, perinephritis, Term, DOID:557
DOID:2982, 1, Perinephritis (disorder),  EXACT [SNOMEDCT_2005_07_31:111404004], DOID:557
DOID:2983, 1, anuria, Term, DOID:557
DOID:2983, 1, Anuria,  EXACT [SNOMEDCT_2005_07_31:158479000], DOID:557
DOID:2983, 1, Anuria (context-dependent category),  EXACT [SNOMEDCT_2005_07_31:207182009], DOID:557
DOID:2983, 1, Anuria (finding),  EXACT [SNOMEDCT_2005_07_31:2472002], DOID:557
DOID:2983, 1, Suppression of urinary secretion,  EXACT [MTHICD9_2006:788.5], DOID:557
DOID:2985, 1, chronic rejection of renal transplant, Term, 
DOID:2985, 1, CAN,  EXACT [NCI2004_11_17:C38145], 
DOID:2985, 1, chronic rejection of renal transplant (disorder),  EXACT [SNOMEDCT_2005_07_31:236578006], 
DOID:2986, 1, IgA glomerulonephritis, Term, DOID:2921
DOID:2986, 1, Berger's IgA or IgG nephropathy (disorder),  EXACT [SNOMEDCT_2005_07_31:197632002], DOID:2921
DOID:2986, 1, Focal Glomerulonephritis,  EXACT [NCI2004_11_17:C35280], DOID:2921
DOID:2986, 1, IGA glomerulonephritis,  EXACT [], DOID:2921
DOID:2986, 1, IgA nephropathy,  EXACT [CSP2005:4006-0049], DOID:2921
DOID:2986, 1, IgA nephropathy,  EXACT [NCI2004_11_17:C34643], DOID:2921
DOID:2986, 1, IgA nephropathy (disorder),  EXACT [SNOMEDCT_2005_07_31:236407003], DOID:2921
DOID:2986, 1, primary IgA nephropathy (disorder),  EXACT [SNOMEDCT_2005_07_31:68779003], DOID:2921
DOID:2986, 1, segmental glomerulonephritis,  EXACT [CSP2005:1681-9807], DOID:2921
DOID:2987, 1, familial Mediterranean fever, Term, DOID:417
DOID:2987, 1, benign paroxysmal peritonitis,  EXACT [MTHICD9_2006:277.3], DOID:417
DOID:2988, 1, antiphospholipid syndrome, Term, DOID:417
DOID:2988, 1, antiphospholipid antibody syndrome,  EXACT [CSP2005:5002-0009], DOID:417
DOID:2988, 1, Antiphospholipid syndrome,  EXACT [SNOMEDCT_2005_07_31:201450008], DOID:417
DOID:2988, 1, Antiphospholipid syndrome,  EXACT [SNOMEDCT_2005_07_31:19267009], DOID:417
DOID:2988, 1, Antiphospholipid syndrome (disorder),  EXACT [SNOMEDCT_2005_07_31:26843008], DOID:417
DOID:2989, 1, Atypical small acinar proliferation of the prostate gland, Term, 
DOID:2989, 1, Prostatic Atypical small acinar Proliferation,  EXACT [NCI2004_11_17:C37268], 
DOID:299, 1, adenocarcinoma, Term, DOID:305
DOID:299, 1, adenocarcinoma NOS (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:189582009], DOID:305
DOID:299, 1, adenocarcinoma, no subtype (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:35917007], DOID:305
DOID:299, 1, adenocarcinomas,  EXACT [SNOMEDCT_2005_07_31:189578007], DOID:305
DOID:2990, 1, tumor of specialized prostatic stroma, Term, 
DOID:2991, 1, stromal neoplasm, Term, 
DOID:2991, 1, Stromal tumor (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:128752000], 
DOID:2991, 1, stromal tumors,  EXACT [NCI2004_11_17:C6781], 
DOID:2992, 1, prostate neuroendocrine neoplasm, Term, DOID:10283
DOID:2992, 1, neuroendocrine tumor of the prostate,  EXACT [NCI2004_11_17:C5545], DOID:10283
DOID:2994, 1, germ cell cancer, Term, DOID:0050687
DOID:2994, 1, germ cell neoplasm,  RELATED [CSP2005:2016-0850], DOID:0050687
DOID:2994, 1, germ cell tumour,  RELATED [SNOMEDCT_2005_07_31:28307001], DOID:0050687
DOID:2994, 1, malignant tumor of the germ cell,  EXACT [NCI2004_11_17:C4925], DOID:0050687
DOID:2995, 1, ovarian mixed germ cell-sex cord neoplasm, Term, 
DOID:2995, 1, Ovarian mixed germ cell-Sex Cord tumor,  EXACT [NCI2004_11_17:C7321], 
DOID:2996, 1, mixed germ cell-sex cord neoplasm, Term, DOID:154
DOID:2996, 1, mixed germ cell-Sex Cord tumor,  EXACT [NCI2004_11_17:C5241], DOID:154
DOID:2996, 1, mixed germ cell-sex cord-stromal tumor (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:406096006], DOID:154
DOID:2997, 1, Sertoli-Leydig cell tumor, Term, DOID:4757
DOID:2998, 1, testicular cancer, Term, DOID:3856
DOID:2998, 1, childhood neoplasm of the testis,  EXACT [], DOID:3856
DOID:2998, 1, neoplasm of testis (disorder),  EXACT [SNOMEDCT_2005_07_31:126900000], DOID:3856
DOID:2998, 1, pediatric testicular neoplasm,  EXACT [NCI2004_11_17:C5053], DOID:3856
DOID:2998, 1, testicular tumor,  EXACT [NCI2004_11_17:C3404], DOID:3856
DOID:2998, 1, testicular tumor (disorder),  EXACT [SNOMEDCT_2005_07_31:236778008], DOID:3856
DOID:2998, 1, testis cancer,  EXACT [], DOID:3856
DOID:2998, 1, testis neoplasm,  EXACT [CSP2005:2016-2999], DOID:3856
DOID:2999, 1, granulosa cell tumor, Term, DOID:192
DOID:2999, 1, Granulosa cell neoplasm,  EXACT [NCI2004_11_17:C3070], DOID:192
DOID:2999, 1, Granulosa cell tumor, adult type (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:46585005], DOID:192
DOID:2999, 1, Granulosa cell tumour, sarcomatoid,  EXACT [SNOMEDCT_2005_07_31:18861007], DOID:192
DOID:2999, 1, malignant granulosa cell neoplasm,  EXACT [], DOID:192
DOID:3, 1, disease by environmental exposure, Term, 
DOID:3, 1, environmentally induced disease,  EXACT [], 
DOID:3001, 1, female reproductive endometrioid cancer, Term, DOID:120
DOID:3001, 1, endometrioid neoplasm,  EXACT [NCI2004_11_17:C7113], DOID:120
DOID:3001, 1, endometrioid tumor (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:253013001], DOID:120
DOID:3001, 1, female reproductive endometrioid neoplasm,  RELATED [], DOID:120
DOID:3002, 1, ovary neuroendocrine neoplasm, Term, DOID:2394
DOID:3002, 1, neuroendocrine tumor of Ovary,  EXACT [NCI2004_11_17:C5237], DOID:2394
DOID:3003, 1, nipple neoplasm, Term, DOID:0060082
DOID:3003, 1, tumor of Nipple,  EXACT [NCI2004_11_17:C5212], DOID:0060082
DOID:3004, 1, breast myoepithelial neoplasm, Term, DOID:1612
DOID:3007, 1, breast ductal carcinoma, Term, DOID:3459
DOID:3007, 1, duct carcinoma, NOS,  EXACT [SNOMEDCT_2005_07_31:82711006], DOID:3459
DOID:3008, 1, invasive ductal carcinoma, Term, DOID:3007
DOID:3008, 1, ductal adenocarcinoma,  EXACT [NCI2004_11_17:C4017], DOID:3007
DOID:3008, 1, Infiltrating ductal carcinoma of breast,  EXACT [SNOMEDCT_2005_07_31:408643008], DOID:3007
DOID:3008, 1, Invasive ductal carcinoma, NST,  EXACT [NCI2004_11_17:C4194], DOID:3007
DOID:3009, 1, breast neuroendocrine neoplasm, Term, DOID:0060082
DOID:3009, 1, neuroendocrine tumor of the breast,  EXACT [NCI2004_11_17:C5169], DOID:0060082
DOID:3010, 1, lobular neoplasia, Term, DOID:8791
DOID:3010, 1, lobular carcinoma in situ,  EXACT [], DOID:8791
DOID:3010, 1, Lobular Intraepithelial Neoplasia,  EXACT [NCI2004_11_17:C27939], DOID:8791
DOID:3011, 1, breast granular cell tumor, Term, DOID:1612
DOID:3012, 1, Li-Fraumeni syndrome, Term, DOID:0050736
DOID:3012, 1, Li-Fraumeni Familiar cancer Susceptibility syndrome,  EXACT [NCI2004_11_17:C3476], DOID:0050736
DOID:3012, 1, sarcoma, breast, leukaemia and adrenal gland syndrome,  EXACT [], DOID:0050736
DOID:3012, 1, SBLA syndrome,  EXACT [], DOID:0050736
DOID:3013, 1, intraductal breast neoplasm, Term, DOID:0060082
DOID:3015, 1, breast papillary neoplasm, Term, 
DOID:3015, 1, Papillary tumor of breast,  EXACT [NCI2004_11_17:C5206], 
DOID:3016, 1, breast malignant phyllodes tumor, Term, DOID:1612
DOID:3016, 1, malignant cystosarcoma phyllodes,  EXACT [], DOID:1612
DOID:3016, 1, malignant cystosarcoma phyllodes (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:189826001], DOID:1612
DOID:3016, 1, malignant Mammary Phyllodes tumor,  EXACT [NCI2004_11_17:C4504], DOID:1612
DOID:3016, 1, malignant Phyllodes neoplasm,  EXACT [NCI2004_11_17:C4275], DOID:1612
DOID:3016, 1, malignant phyllodes tumor (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:134331008], DOID:1612
DOID:3016, 1, malignant phyllodes tumor of breast (disorder),  EXACT [SNOMEDCT_2005_07_31:254844000], DOID:1612
DOID:3016, 1, Phyllodes breast neoplasm,  EXACT [NCI2004_11_17:C7575], DOID:1612
DOID:3016, 1, phyllodes breast tumor,  EXACT [], DOID:1612
DOID:3016, 1, Phyllodes tumor, malignant (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:87913009], DOID:1612
DOID:3017, 1, breast sarcoma, Term, DOID:1612
DOID:3017, 1, sarcoma of breast (disorder),  EXACT [SNOMEDCT_2005_07_31:278050001], DOID:1612
DOID:3019, 1, postpartum acute renal failure, Term, 
DOID:302, 1, substance abuse, Term, DOID:303
DOID:3020, 1, Complication of labor and/or delivery, Term, 
DOID:3021, 1, acute kidney failure, Term, DOID:1074
DOID:3022, 1, complication of the puerperium, Term, 
DOID:3024, 1, prostatic acinar adenocarcinoma, Term, DOID:2526
DOID:3024, 1, Prostatic acinar adenocarcinoma,  EXACT [NCI2004_11_17:C5596], DOID:2526
DOID:3025, 1, acinar cell carcinoma, Term, DOID:305
DOID:3025, 1, acinar cell carcinoma (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:45410002], DOID:305
DOID:3025, 1, acinic cell carcinoma,  EXACT [NCI2004_11_17:C3768], DOID:305
DOID:3026, 1, metastatic prostatic adenocarcinoma, Term, 
DOID:3027, 1, metastatic adenocarcinoma, Term, 
DOID:3027, 1, adenocarcinoma, metastatic (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:4590003], 
DOID:3027, 1, adenocarcinoma, metastatic, NOS (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:189584005], 
DOID:3028, 1, intramucosal adenocarcinoma colon adenoma, Term, 
DOID:3028, 1, adenoma of colon with intramucosal adenocarcinoma,  RELATED [], 
DOID:3028, 1, Colonic adenoma with Intramucosal adenocarcinoma,  EXACT [NCI2004_11_17:C27413], 
DOID:3029, 1, colon mucinous adenocarcinoma, Term, DOID:234
DOID:3029, 1, Colonic mucinous adenocarcinoma,  EXACT [NCI2004_11_17:C7966], DOID:234
DOID:303, 1, substance-related disorder, Term, DOID:150
DOID:3030, 1, mucinous adenocarcinoma, Term, DOID:299
