D006394, MSH, DOID:0001816
607616, OMIM, DOID:14504
607625, OMIM, DOID:14504
58459009, SNOMEDCT_US_2015_03_01, DOID:14504
66751000, SNOMEDCT_US_2015_03_01, DOID:14504
C0028064, UMLS_CUI, DOID:14504
C0220756, UMLS_CUI, DOID:14504
H18.46, ICD10CM, DOID:14507
371.48, ICD9CM, DOID:14507
89182000, SNOMEDCT_US_2015_03_01, DOID:14507
C0155123, UMLS_CUI, DOID:14507
B37.2, ICD10CM, DOID:14512
112.3, ICD9CM, DOID:14512
187014000, SNOMEDCT_US_2015_03_01, DOID:14512
187018002, SNOMEDCT_US_2015_03_01, DOID:14512
C0006842, UMLS_CUI, DOID:14512
D017624, MSH, DOID:14515
C3718, NCI, DOID:14515
194072, OMIM, DOID:14515
4135001, SNOMEDCT_US_2015_03_01, DOID:14515
C0206115, UMLS_CUI, DOID:14515
H34.21, ICD10CM, DOID:14522
H34.219, ICD10CM, DOID:14522
362.33, ICD9CM, DOID:14522
C35192, NCI, DOID:14522
193376004, SNOMEDCT_US_2015_03_01, DOID:14522
776009, SNOMEDCT_US_2015_03_01, DOID:14522
C0154839, UMLS_CUI, DOID:14522
H57.01, ICD10CM, DOID:14523
379.45, ICD9CM, DOID:14523
21011008, SNOMEDCT_US_2015_03_01, DOID:14523
C0155375, UMLS_CUI, DOID:14523
331.2, ICD9CM, DOID:14524
154995000, SNOMEDCT_US_2015_03_01, DOID:14524
154996004, SNOMEDCT_US_2015_03_01, DOID:14524
192804001, SNOMEDCT_US_2015_03_01, DOID:14524
267687006, SNOMEDCT_US_2015_03_01, DOID:14524
45864009, SNOMEDCT_US_2015_03_01, DOID:14524
C0154669, UMLS_CUI, DOID:14524
G93.7, ICD10CM, DOID:14525
331.81, ICD9CM, DOID:14525
D012202, MSH, DOID:14525
C34983, NCI, DOID:14525
154998003, SNOMEDCT_US_2015_03_01, DOID:14525
267688001, SNOMEDCT_US_2015_03_01, DOID:14525
74351001, SNOMEDCT_US_2015_03_01, DOID:14525
C0035400, UMLS_CUI, DOID:14525
K03.3, ICD10CM, DOID:14529
521.42, ICD9CM, DOID:14529
41918006, SNOMEDCT_US_2015_03_01, DOID:14529
43079004, SNOMEDCT_US_2015_03_01, DOID:14529
C0266878, UMLS_CUI, DOID:14529
K14.4, ICD10CM, DOID:1453
529.4, ICD9CM, DOID:1453
196585008, SNOMEDCT_US_2015_03_01, DOID:1453
196586009, SNOMEDCT_US_2015_03_01, DOID:1453
196588005, SNOMEDCT_US_2015_03_01, DOID:1453
196589002, SNOMEDCT_US_2015_03_01, DOID:1453
50644009, SNOMEDCT_US_2015_03_01, DOID:1453
69279006, SNOMEDCT_US_2015_03_01, DOID:1453
9491003, SNOMEDCT_US_2015_03_01, DOID:1453
C0155964, UMLS_CUI, DOID:1453
C5367, NCI, DOID:14534
C1334569, UMLS_CUI, DOID:14534
C5371, NCI, DOID:14535
C1334566, UMLS_CUI, DOID:14535
C8955, NCI, DOID:14544
C0863024, UMLS_CUI, DOID:14544
C39906, NCI, DOID:14545
C1519233, UMLS_CUI, DOID:14545
C31.3, ICD10CM, DOID:14546
160.5, ICD9CM, DOID:14546
C3543, NCI, DOID:14546
363428005, SNOMEDCT_US_2015_03_01, DOID:14546
94067008, SNOMEDCT_US_2015_03_01, DOID:14546
C0153479, UMLS_CUI, DOID:14546
C6066, NCI, DOID:14547
C1336039, UMLS_CUI, DOID:14547
365.03, ICD9CM, DOID:14548
193535007, SNOMEDCT_US_2015_03_01, DOID:14548
302895007, SNOMEDCT_US_2015_03_01, DOID:14548
C0339572, UMLS_CUI, DOID:14548
A26.0, ICD10CM, DOID:1455
K14.1, ICD10CM, DOID:1455
529.1, ICD9CM, DOID:1455
D005929, MSH, DOID:1455
C84588, NCI, DOID:1455
137400, OMIM, DOID:1455
155667007, SNOMEDCT_US_2015_03_01, DOID:1455
266496009, SNOMEDCT_US_2015_03_01, DOID:1455
59032001, SNOMEDCT_US_2015_03_01, DOID:1455
C0017677, UMLS_CUI, DOID:1455
D012391, MSH, DOID:14550
C0035851, UMLS_CUI, DOID:14550
H47.14, ICD10CM, DOID:14555
377.04, ICD9CM, DOID:14555
D009901, MSH, DOID:14555
87764000, SNOMEDCT_US_2015_03_01, DOID:14555
C0152112, UMLS_CUI, DOID:14555
I27.0, ICD10CM, DOID:14557
416.0, ICD9CM, DOID:14557
C97119, NCI, DOID:14557
178600, OMIM, DOID:14557
265400, OMIM, DOID:14557
615342, OMIM, DOID:14557
615343, OMIM, DOID:14557
615344, OMIM, DOID:14557
422, ORDO, DOID:14557
155328008, SNOMEDCT_US_2015_03_01, DOID:14557
26174007, SNOMEDCT_US_2015_03_01, DOID:14557
266293003, SNOMEDCT_US_2015_03_01, DOID:14557
C0152171, UMLS_CUI, DOID:14557
320.81, ICD9CM, DOID:14559
C0375197, UMLS_CUI, DOID:14559
K14.0, ICD10CM, DOID:1456
529.0, ICD9CM, DOID:1456
D005928, MSH, DOID:1456
C112199, NCI, DOID:1456
155666003, SNOMEDCT_US_2015_03_01, DOID:1456
196583001, SNOMEDCT_US_2015_03_01, DOID:1456
45534005, SNOMEDCT_US_2015_03_01, DOID:1456
C0017675, UMLS_CUI, DOID:1456
E89.0, ICD10CM, DOID:1458
244.0, ICD9CM, DOID:1458
154662008, SNOMEDCT_US_2015_03_01, DOID:1458
190275002, SNOMEDCT_US_2015_03_01, DOID:1458
27059002, SNOMEDCT_US_2015_03_01, DOID:1458
C0154157, UMLS_CUI, DOID:1458
0004705, EFO, DOID:1459
E03.9, ICD10CM, DOID:1459
244.9, ICD9CM, DOID:1459
D007037, MSH, DOID:1459
C26800, NCI, DOID:1459
154660000, SNOMEDCT_US_2015_03_01, DOID:1459
190274003, SNOMEDCT_US_2015_03_01, DOID:1459
190290003, SNOMEDCT_US_2015_03_01, DOID:1459
237572004, SNOMEDCT_US_2015_03_01, DOID:1459
267377003, SNOMEDCT_US_2015_03_01, DOID:1459
267465007, SNOMEDCT_US_2015_03_01, DOID:1459
40930008, SNOMEDCT_US_2015_03_01, DOID:1459
C0020676, UMLS_CUI, DOID:1459
H46.0, ICD10CM, DOID:146
H47.1, ICD10CM, DOID:146
H47.10, ICD10CM, DOID:146
377.0, ICD9CM, DOID:146
377.00, ICD9CM, DOID:146
377.31, ICD9CM, DOID:146
D010211, MSH, DOID:146
C3307, NCI, DOID:146
111526001, SNOMEDCT_US_2015_03_01, DOID:146
155187009, SNOMEDCT_US_2015_03_01, DOID:146
194038006, SNOMEDCT_US_2015_03_01, DOID:146
194041002, SNOMEDCT_US_2015_03_01, DOID:146
248487006, SNOMEDCT_US_2015_03_01, DOID:146
423341008, SNOMEDCT_US_2015_03_01, DOID:146
423488006, SNOMEDCT_US_2015_03_01, DOID:146
73221001, SNOMEDCT_US_2015_03_01, DOID:146
C0030353, UMLS_CUI, DOID:146
I75, ICD10CM, DOID:1461
445, ICD9CM, DOID:1461
D017700, MSH, DOID:1461
10690002, SNOMEDCT_US_2015_03_01, DOID:1461
C0149649, UMLS_CUI, DOID:1461
N41, ICD10CM, DOID:14654
N41.9, ICD10CM, DOID:14654
601, ICD9CM, DOID:14654
601.9, ICD9CM, DOID:14654
D011472, MSH, DOID:14654
C26866, NCI, DOID:14654
155907007, SNOMEDCT_US_2015_03_01, DOID:14654
155911001, SNOMEDCT_US_2015_03_01, DOID:14654
197962006, SNOMEDCT_US_2015_03_01, DOID:14654
197971002, SNOMEDCT_US_2015_03_01, DOID:14654
266637008, SNOMEDCT_US_2015_03_01, DOID:14654
9713002, SNOMEDCT_US_2015_03_01, DOID:14654
C0033581, UMLS_CUI, DOID:14654
C538179, MSH, DOID:14669
101800, OMIM, DOID:14669
614613, OMIM, DOID:14669
66758006, SNOMEDCT_US_2015_03_01, DOID:14669
C0220659, UMLS_CUI, DOID:14669
386.31, ICD9CM, DOID:1467
41674001, SNOMEDCT_US_2015_03_01, DOID:1467
C0155504, UMLS_CUI, DOID:1467
C537632, MSH, DOID:14670
239800, OMIM, DOID:14670
C0220742, UMLS_CUI, DOID:14670
C562441, MSH, DOID:14671
243150, OMIM, DOID:14671
95472001, SNOMEDCT_US_2015_03_01, DOID:14671
C0220744, UMLS_CUI, DOID:14671
Q87.2, ICD10CM, DOID:14679
C536534, MSH, DOID:14679
192350, OMIM, DOID:14679
276950, OMIM, DOID:14679
205830006, SNOMEDCT_US_2015_03_01, DOID:14679
27742002, SNOMEDCT_US_2015_03_01, DOID:14679
C0220708, UMLS_CUI, DOID:14679
H83.0, ICD10CM, DOID:1468
H83.09, ICD10CM, DOID:1468
386.3, ICD9CM, DOID:1468
386.30, ICD9CM, DOID:1468
D007762, MSH, DOID:1468
155239008, SNOMEDCT_US_2015_03_01, DOID:1468
194363004, SNOMEDCT_US_2015_03_01, DOID:1468
194367003, SNOMEDCT_US_2015_03_01, DOID:1468
23919004, SNOMEDCT_US_2015_03_01, DOID:1468
C0022893, UMLS_CUI, DOID:1468
Q87.1, ICD10CM, DOID:14681
D056730, MSH, DOID:14681
C85068, NCI, DOID:14681
180860, OMIM, DOID:14681
15069006, SNOMEDCT_US_2015_03_01, DOID:14681
C0175693, UMLS_CUI, DOID:14681
C536036, MSH, DOID:14683
155050, OMIM, DOID:14683
C0220692, UMLS_CUI, DOID:14683
Q13.81, ICD10CM, DOID:14686
180500, OMIM, DOID:14686
601499, OMIM, DOID:14686
602482, OMIM, DOID:14686
782, ORDO, DOID:14686
47507006, SNOMEDCT_US_2015_03_01, DOID:14686
86628002, SNOMEDCT_US_2015_03_01, DOID:14686
C0265341, UMLS_CUI, DOID:14686
Q77.5, ICD10CM, DOID:14687
C536170, MSH, DOID:14687
222600, OMIM, DOID:14687
58561002, SNOMEDCT_US_2015_03_01, DOID:14687
C0220726, UMLS_CUI, DOID:14687
E78.72, ICD10CM, DOID:14692
D019082, MSH, DOID:14692
C85071, NCI, DOID:14692
270400, OMIM, DOID:14692
43929004, SNOMEDCT_US_2015_03_01, DOID:14692
C0175694, UMLS_CUI, DOID:14692
D004476, MSH, DOID:14693
129500, OMIM, DOID:14693
54209007, SNOMEDCT_US_2015_03_01, DOID:14693
C0162361, UMLS_CUI, DOID:14693
C535880, MSH, DOID:14694
243800, OMIM, DOID:14694
75979009, SNOMEDCT_US_2015_03_01, DOID:14694
C0175692, UMLS_CUI, DOID:14694
E74.29, ICD10CM, DOID:14695
D005693, MSH, DOID:14695
230200, OMIM, DOID:14695
124302001, SNOMEDCT_US_2015_03_01, DOID:14695
18612007, SNOMEDCT_US_2015_03_01, DOID:14695
C0268155, UMLS_CUI, DOID:14695
Q87.2, ICD10CM, DOID:14699
C536940, MSH, DOID:14699
C99038, NCI, DOID:14699
274000, OMIM, DOID:14699
85589009, SNOMEDCT_US_2015_03_01, DOID:14699
C0175703, UMLS_CUI, DOID:14699
F32, ICD10CM, DOID:1470
F32.9, ICD10CM, DOID:1470
F33, ICD10CM, DOID:1470
F33.9, ICD10CM, DOID:1470
296.2, ICD9CM, DOID:1470
296.20, ICD9CM, DOID:1470
296.3, ICD9CM, DOID:1470
296.30, ICD9CM, DOID:1470
C34796, NCI, DOID:1470
608520, OMIM, DOID:1470
608691, OMIM, DOID:1470
191599006, SNOMEDCT_US_2015_03_01, DOID:1470
191600009, SNOMEDCT_US_2015_03_01, DOID:1470
191607007, SNOMEDCT_US_2015_03_01, DOID:1470
191608002, SNOMEDCT_US_2015_03_01, DOID:1470
191609005, SNOMEDCT_US_2015_03_01, DOID:1470
191617002, SNOMEDCT_US_2015_03_01, DOID:1470
192366006, SNOMEDCT_US_2015_03_01, DOID:1470
268620009, SNOMEDCT_US_2015_03_01, DOID:1470
268621008, SNOMEDCT_US_2015_03_01, DOID:1470
36923009, SNOMEDCT_US_2015_03_01, DOID:1470
66344007, SNOMEDCT_US_2015_03_01, DOID:1470
C0024517, UMLS_CUI, DOID:1470
C0154409, UMLS_CUI, DOID:1470
E71.121, ICD10CM, DOID:14701
D056693, MSH, DOID:14701
C85030, NCI, DOID:14701
606054, OMIM, DOID:14701
124718009, SNOMEDCT_US_2015_03_01, DOID:14701
18979005, SNOMEDCT_US_2015_03_01, DOID:14701
237948001, SNOMEDCT_US_2015_03_01, DOID:14701
360364008, SNOMEDCT_US_2015_03_01, DOID:14701
367417005, SNOMEDCT_US_2015_03_01, DOID:14701
69080001, SNOMEDCT_US_2015_03_01, DOID:14701
C0268579, UMLS_CUI, DOID:14701
C2717876, UMLS_CUI, DOID:14701
D019280, MSH, DOID:14702
C98983, NCI, DOID:14702
113650, OMIM, DOID:14702
610896, OMIM, DOID:14702
205806009, SNOMEDCT_US_2015_03_01, DOID:14702
290006, SNOMEDCT_US_2015_03_01, DOID:14702
C0265234, UMLS_CUI, DOID:14702
D000168, MSH, DOID:14705
C99100, NCI, DOID:14705
101600, OMIM, DOID:14705
70410008, SNOMEDCT_US_2015_03_01, DOID:14705
C0220658, UMLS_CUI, DOID:14705
C537923, MSH, DOID:14711
300321, OMIM, DOID:14711
300406, OMIM, DOID:14711
300422, OMIM, DOID:14711
300581, OMIM, DOID:14711
305450, OMIM, DOID:14711
323, ORDO, DOID:14711
93932, ORDO, DOID:14711
49984004, SNOMEDCT_US_2015_03_01, DOID:14711
C0220769, UMLS_CUI, DOID:14711
D020914, MSH, DOID:14717
160150, OMIM, DOID:14717
255200, OMIM, DOID:14717
310400, OMIM, DOID:14717
614408, OMIM, DOID:14717
614807, OMIM, DOID:14717
615959, OMIM, DOID:14717
595, ORDO, DOID:14717
596, ORDO, DOID:14717
69186, ORDO, DOID:14717
69189, ORDO, DOID:14717
193223007, SNOMEDCT_US_2015_03_01, DOID:14717
82077006, SNOMEDCT_US_2015_03_01, DOID:14717
C0175709, UMLS_CUI, DOID:14717
C536194, MSH, DOID:14720
130000, OMIM, DOID:14720
83470009, SNOMEDCT_US_2015_03_01, DOID:14720
C0268335, UMLS_CUI, DOID:14720
C535818, MSH, DOID:14723
203750, OMIM, DOID:14723
238067002, SNOMEDCT_US_2015_03_01, DOID:14723
C1533628, UMLS_CUI, DOID:14723
C537323, MSH, DOID:14725
156580, OMIM, DOID:14725
C0220693, UMLS_CUI, DOID:14725
C562443, MSH, DOID:14731
277590, OMIM, DOID:14731
C0220765, UMLS_CUI, DOID:14731
D054179, MSH, DOID:14735
C84758, NCI, DOID:14735
106100, OMIM, DOID:14735
610618, OMIM, DOID:14735
82966003, SNOMEDCT_US_2015_03_01, DOID:14735
C0019243, UMLS_CUI, DOID:14735
C536456, MSH, DOID:14737
304110, OMIM, DOID:14737
C0220767, UMLS_CUI, DOID:14737
K05.2, ICD10CM, DOID:1474
D010520, MSH, DOID:1474
170650, OMIM, DOID:1474
608526, OMIM, DOID:1474
2624008, SNOMEDCT_US_2015_03_01, DOID:1474
449908004, SNOMEDCT_US_2015_03_01, DOID:1474
49965002, SNOMEDCT_US_2015_03_01, DOID:1474
C0031106, UMLS_CUI, DOID:1474
C536820, MSH, DOID:14743
C75109, NCI, DOID:14743
190350, OMIM, DOID:14743
190351, OMIM, DOID:14743
239016009, SNOMEDCT_US_2015_03_01, DOID:14743
254091006, SNOMEDCT_US_2015_03_01, DOID:14743
C0432233, UMLS_CUI, DOID:14743
C562446, MSH, DOID:14744
309510, OMIM, DOID:14744
312780, OMIM, DOID:14744
94083, ORDO, DOID:14744
C0220775, UMLS_CUI, DOID:14744
Q87.3, ICD10CM, DOID:14748
D058495, MSH, DOID:14748
C75019, NCI, DOID:14748
117550, OMIM, DOID:14748
601451, OMIM, DOID:14748
614753, OMIM, DOID:14748
821, ORDO, DOID:14748
75968004, SNOMEDCT_US_2015_03_01, DOID:14748
C0175695, UMLS_CUI, DOID:14748
251100, OMIM, DOID:14749
251110, OMIM, DOID:14749
D18.1, ICD10CM, DOID:1475
228.1, ICD9CM, DOID:1475
D008202, MSH, DOID:1475
C8965, NCI, DOID:1475
154625006, SNOMEDCT_US_2015_03_01, DOID:1475
189200000, SNOMEDCT_US_2015_03_01, DOID:1475
189875000, SNOMEDCT_US_2015_03_01, DOID:1475
253057002, SNOMEDCT_US_2015_03_01, DOID:1475
254836000, SNOMEDCT_US_2015_03_01, DOID:1475
269646001, SNOMEDCT_US_2015_03_01, DOID:1475
400178008, SNOMEDCT_US_2015_03_01, DOID:1475
69044001, SNOMEDCT_US_2015_03_01, DOID:1475
93168006, SNOMEDCT_US_2015_03_01, DOID:1475
C0024221, UMLS_CUI, DOID:1475
E71.110, ICD10CM, DOID:14753
C538167, MSH, DOID:14753
C98964, NCI, DOID:14753
243500, OMIM, DOID:14753
87827003, SNOMEDCT_US_2015_03_01, DOID:14753
C0268575, UMLS_CUI, DOID:14753
D056807, MSH, DOID:14755
C84569, NCI, DOID:14755
207900, OMIM, DOID:14755
124630007, SNOMEDCT_US_2015_03_01, DOID:14755
41013004, SNOMEDCT_US_2015_03_01, DOID:14755
C0268547, UMLS_CUI, DOID:14755
130050, OMIM, DOID:14756
C536196, MSH, DOID:14757
130020, OMIM, DOID:14757
30652003, SNOMEDCT_US_2015_03_01, DOID:14757
C0268337, UMLS_CUI, DOID:14757
70610001, SNOMEDCT_US_2015_03_01, DOID:14759
C0268340, UMLS_CUI, DOID:14759
C537300, MSH, DOID:14761
C35255, NCI, DOID:14761
175700, OMIM, DOID:14761
32985001, SNOMEDCT_US_2015_03_01, DOID:14761
C0265306, UMLS_CUI, DOID:14761
186400, OMIM, DOID:14762
62628008, SNOMEDCT_US_2015_03_01, DOID:14762
C0175700, UMLS_CUI, DOID:14762
150250, OMIM, DOID:14764
191830, OMIM, DOID:14766
D000168, MSH, DOID:14768
C75034, NCI, DOID:14768
101400, OMIM, DOID:14768
390726000, SNOMEDCT_US_2015_03_01, DOID:14768
390746005, SNOMEDCT_US_2015_03_01, DOID:14768
83015004, SNOMEDCT_US_2015_03_01, DOID:14768
C0175699, UMLS_CUI, DOID:14768
C535916, MSH, DOID:14773
C61245, NCI, DOID:14773
250250, OMIM, DOID:14773
234421004, SNOMEDCT_US_2015_03_01, DOID:14773
7720002, SNOMEDCT_US_2015_03_01, DOID:14773
C0220748, UMLS_CUI, DOID:14773
C536198, MSH, DOID:14775
225400, OMIM, DOID:14775
229200, OMIM, DOID:14775
25606004, SNOMEDCT_US_2015_03_01, DOID:14775
C0268342, UMLS_CUI, DOID:14775
D020936, MSH, DOID:14777
230410004, SNOMEDCT_US_2015_03_01, DOID:14777
279953009, SNOMEDCT_US_2015_03_01, DOID:14777
C0220669, UMLS_CUI, DOID:14777
C562419, MSH, DOID:14778
110100, OMIM, DOID:14778
79833006, SNOMEDCT_US_2015_03_01, DOID:14778
C0220663, UMLS_CUI, DOID:14778
C537015, MSH, DOID:14780
148050, OMIM, DOID:14780
2332, ORDO, DOID:14780
C0220687, UMLS_CUI, DOID:14780
G23.8, ICD10, DOID:14784
D009849, MSH, DOID:14784
C84947, NCI, DOID:14784
67761004, SNOMEDCT_US_2015_03_01, DOID:14784
C0028968, UMLS_CUI, DOID:14784
183900, OMIM, DOID:14789
D057130, MSH, DOID:14791
204000, OMIM, DOID:14791
204100, OMIM, DOID:14791
604232, OMIM, DOID:14791
604393, OMIM, DOID:14791
604537, OMIM, DOID:14791
608553, OMIM, DOID:14791
610142, OMIM, DOID:14791
610612, OMIM, DOID:14791
611755, OMIM, DOID:14791
612712, OMIM, DOID:14791
613341, OMIM, DOID:14791
613826, OMIM, DOID:14791
613829, OMIM, DOID:14791
613835, OMIM, DOID:14791
613837, OMIM, DOID:14791
614186, OMIM, DOID:14791
615360, OMIM, DOID:14791
65, ORDO, DOID:14791
193413001, SNOMEDCT_US_2015_03_01, DOID:14791
C0339527, UMLS_CUI, DOID:14791
D053358, MSH, DOID:14793
C84562, NCI, DOID:14793
129490, OMIM, DOID:14793
224900, OMIM, DOID:14793
300291, OMIM, DOID:14793
305100, OMIM, DOID:14793
239007005, SNOMEDCT_US_2015_03_01, DOID:14793
4826006, SNOMEDCT_US_2015_03_01, DOID:14793
7731005, SNOMEDCT_US_2015_03_01, DOID:14793
C0162359, UMLS_CUI, DOID:14793
Q87.1, ICD10CM, DOID:14796
10059589, MEDDRA, DOID:14796
C535718, MSH, DOID:14796
223370, OMIM, DOID:14796
2593002, SNOMEDCT_US_2015_03_01, DOID:14796
C0175691, UMLS_CUI, DOID:14796
C536237, MSH, DOID:14798
188700, OMIM, DOID:14798
259200, OMIM, DOID:14798
C0220757, UMLS_CUI, DOID:14798
D005882, MSH, DOID:1483
155642009, SNOMEDCT_US_2015_03_01, DOID:1483
18718003, SNOMEDCT_US_2015_03_01, DOID:1483
266489007, SNOMEDCT_US_2015_03_01, DOID:1483
C0017563, UMLS_CUI, DOID:1483
49, EFOpat_id, DOID:1485
E84, ICD10CM, DOID:1485
E84.9, ICD10CM, DOID:1485
277.0, ICD9CM, DOID:1485
D003550, MSH, DOID:1485
C2975, NCI, DOID:1485
219700, OMIM, DOID:1485
154767009, SNOMEDCT_US_2015_03_01, DOID:1485
190905008, SNOMEDCT_US_2015_03_01, DOID:1485
190911006, SNOMEDCT_US_2015_03_01, DOID:1485
85809002, SNOMEDCT_US_2015_03_01, DOID:1485
C0010674, UMLS_CUI, DOID:1485
H35.00, ICD10CM, DOID:1492
362.10, ICD9CM, DOID:1492
193355009, SNOMEDCT_US_2015_03_01, DOID:1492
31411005, SNOMEDCT_US_2015_03_01, DOID:1492
42873008, SNOMEDCT_US_2015_03_01, DOID:1492
C0004608, UMLS_CUI, DOID:1492
B67.4, ICD10CM, DOID:1495
122.4, ICD9CM, DOID:1495
187138004, SNOMEDCT_US_2015_03_01, DOID:1495
75006000, SNOMEDCT_US_2015_03_01, DOID:1495
C0152068, UMLS_CUI, DOID:1495
B67, ICD10CM, DOID:1496
B67.90, ICD10CM, DOID:1496
122, ICD9CM, DOID:1496
D004443, MSH, DOID:1496
C84682, NCI, DOID:1496
154414008, SNOMEDCT_US_2015_03_01, DOID:1496
187143006, SNOMEDCT_US_2015_03_01, DOID:1496
74942003, SNOMEDCT_US_2015_03_01, DOID:1496
C0013502, UMLS_CUI, DOID:1496
A00, ICD10CM, DOID:1498
A00.0, ICD10CM, DOID:1498
A00.9, ICD10CM, DOID:1498
001, ICD9CM, DOID:1498
001.0, ICD9CM, DOID:1498
001.9, ICD9CM, DOID:1498
D002771, MSH, DOID:1498
154269008, SNOMEDCT_US_2015_03_01, DOID:1498
186087007, SNOMEDCT_US_2015_03_01, DOID:1498
186088002, SNOMEDCT_US_2015_03_01, DOID:1498
186089005, SNOMEDCT_US_2015_03_01, DOID:1498
187267007, SNOMEDCT_US_2015_03_01, DOID:1498
61972007, SNOMEDCT_US_2015_03_01, DOID:1498
63650001, SNOMEDCT_US_2015_03_01, DOID:1498
C0008354, UMLS_CUI, DOID:1498
C27613, NCI, DOID:15
C1335037, UMLS_CUI, DOID:15
F99, ICD10CM, DOID:150
F99-F99, ICD10CM, DOID:150
D001523, MSH, DOID:150
C2893, NCI, DOID:150
154843007, SNOMEDCT_US_2015_03_01, DOID:150
154971002, SNOMEDCT_US_2015_03_01, DOID:150
154972009, SNOMEDCT_US_2015_03_01, DOID:150
154980002, SNOMEDCT_US_2015_03_01, DOID:150
192637001, SNOMEDCT_US_2015_03_01, DOID:150
192639003, SNOMEDCT_US_2015_03_01, DOID:150
74732009, SNOMEDCT_US_2015_03_01, DOID:150
C0004936, UMLS_CUI, DOID:150
B37, ICD10CM, DOID:1508
B37.9, ICD10CM, DOID:1508
112, ICD9CM, DOID:1508
112.9, ICD9CM, DOID:1508
D002177, MSH, DOID:1508
C26711, NCI, DOID:1508
154403005, SNOMEDCT_US_2015_03_01, DOID:1508
187005005, SNOMEDCT_US_2015_03_01, DOID:1508
187024008, SNOMEDCT_US_2015_03_01, DOID:1508
187478002, SNOMEDCT_US_2015_03_01, DOID:1508
78048006, SNOMEDCT_US_2015_03_01, DOID:1508
C0006840, UMLS_CUI, DOID:1508
F60.6, ICD10CM, DOID:1509
301.82, ICD9CM, DOID:1509
D010554, MSH, DOID:1509
C92636, NCI, DOID:1509
191771004, SNOMEDCT_US_2015_03_01, DOID:1509
37746008, SNOMEDCT_US_2015_03_01, DOID:1509
C0004444, UMLS_CUI, DOID:1509
301.8, ICD9CM, DOID:1510
301.89, ICD9CM, DOID:1510
191770003, SNOMEDCT_US_2015_03_01, DOID:1510
191776009, SNOMEDCT_US_2015_03_01, DOID:1510
268635005, SNOMEDCT_US_2015_03_01, DOID:1510
268759009, SNOMEDCT_US_2015_03_01, DOID:1510
C0029707, UMLS_CUI, DOID:1510
098.35, ICD9CM, DOID:1512
76802005, SNOMEDCT_US_2015_03_01, DOID:1512
C0153206, UMLS_CUI, DOID:1512
C27057, NCI, DOID:1513
198210003, SNOMEDCT_US_2015_03_01, DOID:1513
56728002, SNOMEDCT_US_2015_03_01, DOID:1513
C0269062, UMLS_CUI, DOID:1513
D002430, MSH, DOID:1517
C4433, NCI, DOID:1517
126839008, SNOMEDCT_US_2015_03_01, DOID:1517
C0007528, UMLS_CUI, DOID:1517
D002429, MSH, DOID:1518
128525008, SNOMEDCT_US_2015_03_01, DOID:1518
C0007527, UMLS_CUI, DOID:1518
C3491, NCI, DOID:1519
154459000, SNOMEDCT_US_2015_03_01, DOID:1519
187756005, SNOMEDCT_US_2015_03_01, DOID:1519
255081007, SNOMEDCT_US_2015_03_01, DOID:1519
269538009, SNOMEDCT_US_2015_03_01, DOID:1519
C0149640, UMLS_CUI, DOID:1519
C4910, NCI, DOID:1520
114500, OMIM, DOID:1520
154454005, SNOMEDCT_US_2015_03_01, DOID:1520
269533000, SNOMEDCT_US_2015_03_01, DOID:1520
C0699790, UMLS_CUI, DOID:1520
C18.0, ICD10CM, DOID:1521
153.4, ICD9CM, DOID:1521
D002430, MSH, DOID:1521
C9329, NCI, DOID:1521
154459000, SNOMEDCT_US_2015_03_01, DOID:1521
187756005, SNOMEDCT_US_2015_03_01, DOID:1521
269538009, SNOMEDCT_US_2015_03_01, DOID:1521
363350007, SNOMEDCT_US_2015_03_01, DOID:1521
93736007, SNOMEDCT_US_2015_03_01, DOID:1521
C0153437, UMLS_CUI, DOID:1521
C5515, NCI, DOID:1522
C1332867, UMLS_CUI, DOID:1522
C4793, NCI, DOID:1523
C0519037, UMLS_CUI, DOID:1523
M35.6, ICD10CM, DOID:1525
D010201, MSH, DOID:1525
203120002, SNOMEDCT_US_2015_03_01, DOID:1525
203121003, SNOMEDCT_US_2015_03_01, DOID:1525
33760009, SNOMEDCT_US_2015_03_01, DOID:1525
C0030328, UMLS_CUI, DOID:1525
M79.3, ICD10CM, DOID:1526
729.3, ICD9CM, DOID:1526
729.30, ICD9CM, DOID:1526
D015434, MSH, DOID:1526
C112112, NCI, DOID:1526
156779007, SNOMEDCT_US_2015_03_01, DOID:1526
203119008, SNOMEDCT_US_2015_03_01, DOID:1526
203120002, SNOMEDCT_US_2015_03_01, DOID:1526
203122005, SNOMEDCT_US_2015_03_01, DOID:1526
22125009, SNOMEDCT_US_2015_03_01, DOID:1526
268012006, SNOMEDCT_US_2015_03_01, DOID:1526
268122002, SNOMEDCT_US_2015_03_01, DOID:1526
C0030326, UMLS_CUI, DOID:1526
N48.8, ICD10CM, DOID:1529
N48.89, ICD10CM, DOID:1529
607.8, ICD9CM, DOID:1529
607.89, ICD9CM, DOID:1529
198558008, SNOMEDCT_US_2015_03_01, DOID:1529
C0029785, UMLS_CUI, DOID:1529
D010995, MSH, DOID:1532
C26859, NCI, DOID:1532
88075009, SNOMEDCT_US_2015_03_01, DOID:1532
C0032226, UMLS_CUI, DOID:1532
D018198, MSH, DOID:154
C3729, NCI, DOID:154
C6930, NCI, DOID:154
189802003, SNOMEDCT_US_2015_03_01, DOID:154
8145008, SNOMEDCT_US_2015_03_01, DOID:154
